-783, -399, 932
-898, -557, 748
-898, -557, 748
-910, -620, 680
-890, -599, 788
-866, -692, 933
-818, -871, 1011
-725, -962, 978
-587, -980, 986
-467, -1175, 1105
-393, -1492, 1303
-239, -1635, 1325
-137, -1618, 1316
-197, -1770, 1279
-309, -1882, 1293
-320, -1787, 1342
-226, -1456, 1293
-115, -1064, 1072
-26, -805, 810
40, -600, 525
61, -418, 260
112, -194, 159
-,-,-
-111, -907, 116
-150, -940, 112
-243, -997, 126
-358, -1020, 127
-540, -1051, 122
-726, -1019, 134
-907, -1002, 223
-961, -1028, 232
-968, -904, 132
-977, -841, 38
-986, -826, -57
-956, -809, -103
-884, -801, -98
-783, -783, -113
-783, -783, -136
-706, -806, -136
-555, -760, -129
-301, -697, -78
18, -606, -14
330, -535, -71
461, -574, 13
535, -707, 309
631, -754, 661
679, -701, 900
659, -661, 1024
659, -661, 1024
596, -617, 999
550, -477, 836
513, -274, 630
460, -66, 424
379, 72, 262
252, 109, 268
252, 109, 268
129, 41, 370
26, -50, 445
-97, -255, 562
-191, -443, 659
-233, -612, 738
-233, -612, 738
-226, -836, 855
-175, -1056, 864
-177, -1360, 911
-164, -1650, 1002
-65, -1726, 1077
104, -1626, 1217
253, -1544, 1300
340, -1493, 1405
414, -1363, 1474
434, -1253, 1478
403, -1175, 1488
454, -934, 1404
476, -761, 1245
466, -685, 1141
433, -694, 1060
436, -679, 1072
437, -706, 1100
479, -598, 1084
539, -413, 1123
507, -349, 1090
405, -385, 1030
405, -385, 1030
289, -395, 964
190, -273, 1072
18, -156, 1187
-208, -231, 1059
-433, -404, 887
-594, -515, 640
-705, -531, 504
-789, -505, 528
-889, -566, 668
-997, -782, 759
-959, -818, 844
-832, -752, 838
-750, -812, 775
-750, -812, 775
-671, -921, 754
-564, -1014, 797
-443, -1070, 854
-411, -1221, 879
-401, -1482, 896
-337, -1666, 977
-219, -1665, 1158
-71, -1508, 1309
-25, -1421, 1275
-90, -1465, 1145
-135, -1478, 1015
-126, -1364, 901
-90, -1168, 814
-40, -913, 653
-25, -736, 406
-34, -632, 172
2, -467, -31
65, -261, -199
65, -261, -199
69, -127, -179
28, -101, -64
-24, -164, 68
-30, -219, 73
-22, -231, 59
-,-,-
-171, -925, 17
-186, -889, -47
-241, -871, -35
-357, -910, -65
-487, -935, 0
-487, -935, 0
-654, -909, 59
-841, -882, 12
-990, -900, -41
-1099, -898, -29
-1208, -977, -154
-1260, -983, -219
-1219, -868, -187
-1144, -838, -112
-1028, -780, -60
-882, -704, -8
-690, -615, 27
-496, -665, -29
-244, -769, -23
19, -726, -51
19, -726, -51
240, -687, 29
368, -759, 243
508, -818, 543
659, -709, 775
784, -565, 913
832, -432, 897
832, -432, 897
820, -319, 819
765, -192, 685
683, -16, 550
515, 41, 447
314, -96, 426
314, -96, 426
168, -181, 464
114, -45, 515
76, 48, 610
-51, -198, 689
-162, -583, 661
-162, -583, 661
-154, -768, 743
-110, -866, 787
-146, -1133, 737
-172, -1492, 744
-109, -1664, 889
-12, -1700, 1170
57, -1672, 1425
160, -1527, 1531
240, -1441, 1524
273, -1381, 1471
310, -1280, 1394
361, -1143, 1286
405, -1012, 1200
430, -913, 1132
454, -835, 1000
485, -792, 983
538, -740, 1028
618, -637, 1076
682, -525, 1043
691, -457, 997
691, -457, 997
672, -425, 994
615, -412, 1040
561, -358, 1083
487, -274, 1083
377, -223, 1008
183, -306, 890
11, -425, 805
-182, -485, 779
-182, -485, 779
-438, -560, 766
-590, -517, 808
-693, -464, 794
-825, -549, 702
-920, -704, 691
-940, -838, 670
-881, -850, 660
-759, -754, 725
-626, -650, 787
-534, -712, 778
-418, -790, 745
-333, -888, 725
-291, -985, 840
-291, -985, 840
-279, -1205, 1051
-270, -1520, 1238
-225, -1624, 1290
-200, -1595, 985
-264, -1721, 985
-298, -1832, 887
-258, -1721, 842
-215, -1527, 757
-207, -1326, 648
-158, -1100, 555
-109, -880, 420
-129, -815, 242
-143, -713, 85
-52, -449, -1
52, -178, 7
90, -21, 7
90, -21, 7
90, 29, -25
118, 3, -41
118, 3, -41
148, 35, -31
116, -17, -30
-,-,-
-172, -933, 113
-218, -910, 171
-324, -943, 166
-431, -971, 119
-431, -971, 119
-568, -912, 81
-750, -861, 88
-964, -945, 142
-1109, -1033, 108
-1167, -1041, 85
-1166, -967, 62
-1136, -873, -14
-1059, -817, -57
-928, -778, -33
-777, -746, -5
-599, -685, 47
-431, -681, 125
-222, -727, 182
-222, -727, 182
57, -726, 275
300, -742, 289
476, -782, 270
564, -877, 403
616, -923, 692
638, -959, 929
623, -1022, 1007
633, -956, 1002
671, -694, 849
671, -694, 849
687, -383, 550
648, -122, 254
554, 30, 104
390, 26, 48
390, 26, 48
209, -34, 77
73, -40, 141
-59, -124, 269
-205, -305, 371
-295, -472, 404
-295, -472, 404
-321, -596, 388
-275, -713, 295
-232, -923, 236
-221, -1180, 325
-209, -1420, 461
-143, -1513, 656
-42, -1535, 1044
59, -1486, 1400
158, -1411, 1489
238, -1328, 1542
317, -1252, 1453
314, -1246, 1316
289, -1261, 1209
295, -1157, 1219
328, -1025, 1162
369, -901, 1147
411, -821, 1127
462, -788, 1047
523, -812, 1017
596, -822, 1091
678, -705, 1197
678, -705, 1197
729, -517, 1250
679, -416, 1176
557, -423, 1019
420, -392, 874
251, -389, 776
84, -356, 742
-70, -261, 779
-258, -225, 725
-435, -291, 710
-582, -291, 695
-582, -383, 695
-723, -478, 711
-822, -570, 705
-897, -711, 776
-911, -770, 788
-865, -804, 756
-816, -874, 744
-724, -889, 733
-581, -863, 796
-455, -893, 910
-419, -1100, 922
-378, -1330, 913
-271, -1469, 933
-134, -1514, 1043
-91, -1584, 1144
-139, -1699, 1182
-166, -1743, 1133
-191, -1709, 1114
-147, -1537, 1085
-35, -1226, 1015
66, -904, 911
91, -692, 712
91, -692, 712
75, -519, 534
77, -351, 417
109, -176, 298
114, -70, 169
85, -75, 9
85, -75, 9
4, -198, -64
-62, -291, -59
-50, -310, 80
-50, -310, 80
-23, -284, 176
-25, -254, 206
-,-,-
-150, -934, 200
-209, -903, 212
-257, -818, 183
-393, -813, 170
-548, -813, 94
-784, -777, 88
-1053, -825, 95
-1247, -925, 15
-1372, -905, -110
-1501, -959, -208
-1599, -1048, -280
-1589, -995, -250
-1477, -862, -81
-1353, -771, 38
-1233, -717, 113
-1061, -662, 187
-801, -554, 335
-397, -467, 558
38, -397, 774
38, -397, 774
505, -271, 917
919, -205, 979
1157, -314, 1074
1227, -528, 1275
1204, -784, 1361
1067, -944, 1308
912, -885, 1130
756, -729, 912
619, -560, 650
619, -560, 389
505, -389, 389
445, -169, 227
369, 39, 102
237, 173, 51
64, 25, 140
64, 25, 140
-86, -230, 333
-185, -450, 547
-183, -431, 623
-157, -536, 682
-153, -798, 696
-174, -1050, 690
-189, -1295, 687
-163, -1476, 804
-89, -1503, 1027
21, -1440, 1262
124, -1398, 1412
199, -1398, 1469
199, -1389, 1469
241, -1335, 1449
257, -1294, 1373
295, -1200, 1347
350, -1091, 1340
429, -906, 1264
509, -732, 1162
561, -632, 976
612, -533, 889
628, -551, 857
636, -571, 879
655, -554, 955
662, -532, 958
662, -532, 958
628, -534, 1017
572, -399, 1011
466, -260, 973
309, -309, 962
185, -470, 944
138, -521, 944
102, -503, 884
44, -543, 810
44, -543, 810
48, -506, 818
75, -374, 961
26, -288, 1133
-90, -258, 1146
-214, -297, 1009
-351, -371, 858
-486, -410, 890
-,-,-
-726, -689, 880
-761, -757, 868
-720, -708, 869
-680, -704, 835
-630, -781, 776
-543, -875, 730
-543, -875, 730
-459, -986, 725
-416, -1182, 725
-328, -1357, 768
-216, -1512, 843
-168, -1579, 937
-184, -1646, 1002
-161, -1698, 1068
-120, -1623, 1133
-76, -1432, 1091
-42, -1229, 1013
3, -1027, 924
-14, -958, 769
-48, -902, 641
-29, -759, 433
-42, -610, 254
-15, -448, 168
43, -268, 160
43, -268, 160
77, -175, 60
74, -144, 46
66, -148, 31
-,-,-
-91, -903, 229
-82, -900, 103
-174, -950, 114
-275, -995, 147
-453, -963, 189
-663, -954, 232
-663, -954, 232
-890, -998, 180
-1093, -1082, 262
-1228, -1148, 251
-1308, -1117, 168
-1312, -1060, 121
-1233, -983, 70
-1066, -832, 67
-860, -672, 91
-648, -580, 153
-454, -546, 203
-228, -512, 296
72, -514, 452
351, -547, 512
527, -591, 517
621, -698, 612
621, -698, 612
680, -789, 752
689, -835, 965
652, -875, 1014
605, -837, 919
574, -684, 708
555, -430, 460
527, -194, 231
527, -194, 231
495, -31, 67
424, 54, 38
373, 110, 73
299, 128, 161
299, 128, 161
195, 30, 286
29, -281, 381
-63, -470, 453
-134, -624, 598
-272, -979, 799
-393, -1358, 958
-393, -1358, 958
-386, -1535, 943
-338, -1674, 1093
-290, -1763, 1296
92, -1515, 1445
92, -1515, 1445
270, -1373, 1479
383, -1254, 1399
473, -1111, 1334
519, -994, 1284
495, -910, 1249
450, -846, 1291
434, -750, 1145
464, -666, 1032
505, -601, 934
518, -589, 951
507, -579, 1040
480, -560, 1112
447, -457, 1102
363, -372, 1032
363, -372, 1032
233, -447, 947
95, -543, 902
-50, -550, 793
-174, -426, 878
-259, -300, 1022
-392, -275, 1020
-547, -359, 854
-681, -498, 630
-741, -596, 570
-765, -656, 767
-756, -676, 901
-756, -676, 901
-682, -648, 895
-580, -664, 802
-502, -756, 742
-439, -902, 749
-377, -1053, 844
-328, -1199, 966
-300, -1394, 1110
-247, -1541, 1166
-129, -1560, 1142
-39, -1545, 1103
-82, -1575, 1019
-128, -1584, 931
-119, -1528, 900
-48, -1377, 832
-6, -1188, 663
-69, -1050, 409
-164, -941, 179
-224, -854, 10
-201, -727, -34
-122, -494, 61
-122, -494, 61
-17, -212, 134
90, 0, 138
155, 102, 107
122, 6, 78
122, 6, 78
96, -126, 176
131, -147, 232
149, -156, 292
128, -197, 310
128, -197, 310
73, -308, 262
36, -448, 212
-,-,-
-165, -833, 141
-178, -861, 131
-244, -887, 100
-313, -907, 58
-444, -916, 78
-623, -967, 81
-623, -967, 81
-803, -1043, 65
-971, -1071, 55
-1123, -1116, 134
-1239, -1150, 140
-1274, -1094, 143
-1202, -1007, 137
-1088, -885, 88
-953, -756, 35
-790, -647, 30
-642, -598, 72
-444, -531, 108
-229, -535, 225
-27, -526, 312
131, -549, 462
131, -549, 462
285, -606, 543
391, -742, 600
463, -904, 651
539, -971, 712
621, -915, 736
690, -809, 710
700, -627, 585
700, -627, 585
670, -418, 451
630, -204, 377
567, -68, 358
462, -24, 373
359, 3, 380
359, 3, 380
252, -16, 396
118, -140, 458
-24, -336, 541
-107, -529, 583
-109, -592, 638
-185, -785, 780
-185, -785, 780
-303, -1127, 819
-395, -1531, 784
-353, -1675, 876
-205, -1565, 962
-103, -1527, 1087
-24, -1604, 1281
104, -1520, 1407
227, -1337, 1425
318, -1186, 1357
374, -1104, 1194
381, -1068, 1052
377, -1007, 986
396, -889, 947
432, -765, 884
449, -678, 899
471, -637, 917
521, -612, 920
601, -554, 933
601, -554, 933
666, -404, 903
647, -284, 958
527, -322, 1056
353, -448, 1015
210, -506, 1009
79, -515, 1007
-60, -495, 1005
-166, -433, 970
-241, -342, 933
-322, -317, 818
-322, -317, 818
-477, -422, 706
-616, -543, 650
-726, -622, 644
-788, -705, 799
-818, -779, 841
-760, -797, 839
-642, -768, 798
-604, -889, 863
-561, -1032, 932
-476, -1173, 933
-407, -1294, 983
-382, -1452, 1042
-324, -1578, 1096
-241, -1576, 1141
-254, -1574, 1167
-298, -1618, 1161
-291, -1600, 1163
-196, -1443, 1112
-69, -1174, 954
3, -955, 780
-48, -823, 628
-159, -838, 526
-159, -838, 526
-208, -834, 384
-183, -668, 230
-115, -401, 131
-71, -212, -9
-28, -146, -65
41, -77, -54
119, 12, -25
119, 12, -25
166, 26, -25
182, -47, 1
200, -127, 5
200, -127, 5
-,-,-
-64, -953, 147
-84, -1018, 101
-84, -1018, 101
-124, -1049, 99
-124, -1000, 112
-179, -955, 183
-301, -938, 203
-477, -933, 117
-727, -919, 76
-964, -967, 117
-1186, -1029, 110
-1360, -1120, 85
-1454, -1145, 57
-1381, -1039, 60
-1214, -861, 154
-988, -694, 203
-766, -603, 220
-544, -630, 293
-267, -649, 379
81, -524, 501
81, -524, 501
334, -491, 579
489, -601, 689
614, -755, 824
714, -928, 901
807, -1011, 915
904, -913, 798
939, -913, 651
939, -857, 651
879, -841, 442
799, -755, 302
723, -649, 285
610, -609, 225
527, -522, 201
509, -339, 156
509, -339, 156
521, -94, 125
478, 38, 102
341, -93, 134
200, -290, 313
115, -346, 479
88, -348, 482
88, -348, 482
54, -405, 441
-47, -615, 436
-165, -870, 497
-249, -1035, 585
-270, -1107, 737
-316, -1278, 831
-350, -1463, 733
-302, -1550, 791
-108, -1395, 938
32, -1266, 1070
101, -1247, 1205
174, -1250, 1232
259, -1233, 1133
352, -1131, 1054
462, -975, 994
462, -975, 994
569, -822, 969
619, -757, 996
607, -781, 979
595, -810, 1022
632, -755, 972
695, -647, 886
743, -553, 921
743, -553, 921
712, -531, 1066
629, -559, 1135
544, -529, 1100
446, -436, 1059
302, -433, 1050
156, -459, 996
56, -418, 985
-48, -292, 934
-218, -308, 801
-218, -308, 801
-368, -442, 754
-482, -555, 724
-532, -577, 682
-518, -620, 816
-449, -596, 864
-382, -558, 872
-350, -622, 911
-335, -740, 901
-294, -844, 906
-232, -910, 1020
-152, -944, 1068
-136, -1045, 1072
-131, -1146, 1102
-164, -1304, 1174
-256, -1423, 1319
-327, -1462, 1317
-444, -1682, 1253
-491, -1778, 1178
-488, -1680, 1081
-460, -1520, 982
-394, -1349, 929
-286, -1097, 880
-206, -858, 776
-130, -679, 529
-8, -458, 274
118, -178, 173
190, 42, 97
190, 42, 97
223, 112, -21
245, 91, -129
226, 39, -106
226, 39, -106
146, -47, -37
65, -150, 69
37, -285, 134
64, -334, 139
64, -334, 139
39, -398, 96
-,-,-
-19, -945, 223
-30, -949, 162
-61, -978, 154
-61, -978, 154
-72, -936, 144
-153, -939, 178
-338, -1011, 160
-562, -1100, 149
-721, -1043, 48
-824, -903, 1
-937, -840, -41
-1127, -915, -28
-1277, -995, -70
-1288, -990, -63
-1196, -928, -11
-1052, -803, 34
-887, -709, 75
-767, -689, 168
-767, -689, 168
-593, -673, 328
-338, -688, 439
-4, -688, 490
315, -630, 389
542, -578, 242
645, -695, 182
675, -942, 322
677, -1076, 682
677, -1076, 682
694, -996, 882
689, -799, 906
652, -620, 786
609, -432, 594
587, -213, 390
540, -63, 277
474, 40, 209
474, 40, 209
362, 16, 227
259, -21, 266
186, -40, 327
101, -142, 414
101, -142, 414
61, -256, 474
5, -460, 597
-63, -707, 696
-120, -913, 723
-182, -1213, 723
-201, -1451, 808
-185, -1577, 995
-144, -1628, 1195
-83, -1632, 1312
22, -1531, 1395
129, -1418, 1412
255, -1293, 1415
351, -1176, 1363
404, -1065, 1281
404, -1065, 1281
450, -917, 1170
498, -750, 1107
502, -668, 1019
497, -666, 952
517, -664, 915
576, -602, 966
608, -577, 1031
605, -572, 1101
585, -554, 1083
544, -541, 1078
505, -477, 1053
469, -379, 1008
469, -379, 1008
382, -379, 979
239, -407, 997
68, -415, 995
-78, -379, 963
-207, -327, 914
-362, -385, 807
-523, -503, 672
-626, -595, 639
-668, -624, 708
-668, -624, 708
-675, -601, 763
-675, -622, 790
-672, -741, 795
-609, -791, 771
-538, -811, 814
-458, -790, 798
-373, -775, 830
-338, -908, 826
-306, -1065, 806
-295, -1207, 824
-274, -1364, 882
-184, -1422, 1005
-97, -1423, 1163
-90, -1463, 1158
-113, -1563, 1119
-61, -1583, 1077
-24, -1486, 1041
-34, -1352, 1054
-70, -1305, 977
-49, -1231, 823
25, -1055, 590
25, -1055, 590
71, -870, 358
73, -688, 111
105, -493, -80
123, -343, -203
78, -270, -230
67, -200, -249
58, -152, -183
58, -152, -183
74, -122, -97
78, -185, -16
-,-,-
-18, -1003, 180
-29, -1059, 122
-29, -1059, 122
-32, -1049, 148
28, -977, 204
59, -971, 223
46, -953, 251
-31, -978, 297
-206, -1012, 344
-433, -1121, 397
-596, -1125, 250
-685, -997, 52
-685, -997, 52
-810, -902, -92
-992, -940, -171
-1159, -1033, -179
-1237, -1044, -194
-1208, -973, -155
-1089, -840, -90
-942, -706, 14
-786, -625, 149
-601, -561, 268
-354, -503, 458
-98, -490, 478
197, -490, 426
522, -502, 320
731, -504, 124
744, -705, 56
744, -705, 56
705, -1019, 233
629, -1210, 629
616, -1208, 992
630, -1072, 1103
633, -872, 904
613, -655, 675
592, -396, 462
569, -150, 329
569, -150, 329
493, -12, 219
387, 80, 153
294, 104, 151
148, -84, 153
10, -314, 253
10, -314, 253
-97, -457, 380
-196, -633, 433
-262, -856, 430
-311, -1118, 473
-307, -1316, 586
-302, -1448, 775
-239, -1448, 942
-143, -1491, 1116
-56, -1532, 1306
45, -1476, 1509
133, -1369, 1579
199, -1236, 1438
239, -1134, 1282
233, -1104, 1112
236, -1035, 1002
269, -902, 1003
333, -742, 1007
407, -586, 922
407, -586, 922
465, -514, 820
533, -451, 731
550, -476, 860
463, -615, 1097
430, -608, 1146
383, -552, 1250
304, -491, 1178
187, -533, 1031
62, -671, 998
62, -671, 998
-10, -704, 997
-43, -563, 970
-114, -450, 874
-211, -446, 798
-313, -494, 736
-426, -482, 649
-561, -579, 532
-649, -690, 437
-627, -660, 459
-623, -632, 327
-623, -632, 327
-629, -672, 448
-611, -743, 578
-568, -790, 711
-505, -815, 810
-440, -864, 779
-388, -1001, 811
-357, -1142, 885
-331, -1272, 967
-309, -1408, 1089
-308, -1524, 1132
-283, -1623, 1045
-232, -1691, 1002
-143, -1570, 1051
-83, -1392, 1084
-78, -1277, 1063
-36, -1180, 986
58, -1041, 894
117, -961, 808
141, -879, 670
153, -818, 437
152, -779, 179
152, -779, 179
92, -755, 95
62, -702, 8
62, -600, -87
41, -445, -42
41, -445, -42
41, -260, 27
4, -197, 65
-17, -221, 100
-2, -219, 110
-2, -219, 110
10, -232, 67
23, -247, 107
0, -319, 114
-,-,-
-72, -916, 108
-72, -944, 26
-142, -925, 75
-206, -930, 66
-306, -931, 68
-306, -931, 68
-410, -917, 84
-511, -909, -5
-641, -988, -95
-808, -1083, -123
-937, -1154, -126
-990, -1140, -112
-983, -1089, -77
-946, -1051, -50
-861, -983, -2
-768, -942, 85
-671, -884, 138
-512, -714, 243
-321, -584, 359
-171, -637, 429
-171, -637, 429
-53, -801, 469
112, -874, 419
311, -871, 383
514, -842, 399
720, -696, 407
854, -633, 507
931, -595, 622
991, -555, 692
991, -555, 692
956, -572, 720
862, -537, 701
754, -453, 639
618, -384, 558
485, -312, 500
374, -211, 424
290, -78, 326
290, -78, 326
194, 52, 276
69, 87, 334
-87, -84, 417
-87, -84, 417
-203, -272, 476
-216, -343, 423
-144, -273, 404
-153, -433, 446
-205, -771, 476
-175, -1006, 497
-135, -1156, 688
-121, -1310, 979
-52, -1356, 1154
53, -1410, 1274
141, -1439, 1400
197, -1403, 1468
262, -1311, 1531
348, -1241, 1498
421, -1161, 1407
486, -1012, 1323
523, -881, 1253
535, -787, 1146
548, -689, 1072
548, -689, 1072
583, -615, 999
631, -555, 1019
681, -473, 1051
694, -433, 1046
660, -395, 1087
561, -409, 1155
448, -426, 1083
328, -434, 998
200, -395, 1067
88, -327, 1027
88, -327, 1027
13, -246, 932
-68, -268, 824
-145, -322, 777
-236, -380, 795
-337, -456, 867
-396, -483, 792
-415, -487, 721
-447, -557, 671
-436, -585, 715
-372, -529, 827
-372, -529, 827
-359, -553, 988
-368, -602, 1028
-362, -671, 967
-338, -727, 943
-293, -756, 1027
-229, -755, 1149
-189, -906, 1233
-140, -1112, 1288
-40, -1199, 1340
52, -1240, 1382
168, -1263, 1379
275, -1260, 1319
241, -1286, 1246
196, -1315, 1160
190, -1251, 1125
204, -1122, 1078
222, -943, 1060
180, -808, 893
90, -791, 660
3, -798, 478
3, -798, 478
11, -675, 349
37, -505, 282
100, -296, 231
164, -143, 120
164, -143, 120
186, -98, -4
163, -161, -55
131, -221, -42
112, -260, -6
85, -327, 3
85, -327, 3
80, -372, 38
85, -377, 55
37, -465, 93
37, -465, 93
-,-,-
-64, -907, 152
-95, -904, 99
-180, -924, 115
-180, -924, 115
-286, -923, 121
-479, -950, 200
-742, -1010, 248
-1003, -982, 206
-1110, -956, -48
-1132, -909, -389
-1202, -951, -440
-1251, -1027, -262
-1155, -946, 38
-1011, -869, 482
-832, -817, 723
-609, -814, 727
-410, -800, 724
-210, -795, 726
-22, -879, 691
120, -929, 636
245, -925, 574
425, -921, 576
580, -887, 607
580, -887, 607
650, -905, 763
755, -847, 829
879, -658, 725
958, -428, 540
964, -257, 312
901, -178, 135
792, -103, 47
792, -103, 47
643, -73, 3
474, -132, 21
356, -139, 33
356, -139, 33
272, -111, 74
163, -179, 175
59, -314, 317
28, -432, 457
94, -369, 638
94, -369, 638
187, -249, 860
126, -530, 961
-20, -990, 932
-123, -1230, 825
-197, -1308, 815
-272, -1505, 943
-206, -1518, 1087
-54, -1348, 1164
72, -1232, 1181
104, -1212, 1138
112, -1221, 1122
127, -1278, 1181
180, -1235, 1197
288, -1094, 1123
417, -906, 1022
490, -799, 974
502, -779, 963
502, -779, 963
523, -723, 981
546, -585, 993
533, -505, 925
495, -532, 861
485, -570, 909
467, -596, 920
467, -596, 920
439, -577, 1066
412, -462, 1193
335, -423, 1169
216, -491, 1045
84, -608, 922
48, -517, 938
29, -370, 925
-22, -332, 804
-22, -332, 804
-132, -409, 710
-227, -528, 676
-301, -557, 757
-355, -551, 886
-398, -619, 979
-379, -665, 959
-285, -587, 981
-252, -641, 1017
-251, -778, 1009
-177, -795, 1063
-78, -797, 1141
-8, -907, 1192
45, -1042, 1204
45, -1042, 1204
88, -1157, 1220
137, -1223, 1269
169, -1289, 1245
175, -1350, 1218
173, -1365, 1121
207, -1315, 1014
264, -1202, 929
267, -1110, 878
253, -1001, 791
237, -835, 698
196, -774, 522
107, -791, 285
50, -678, 162
50, -678, 162
42, -505, 98
30, -411, 99
45, -334, 85
95, -238, 100
95, -238, 100
131, -171, 132
117, -223, 129
104, -334, 128
87, -414, 172
86, -447, 185
86, -447, 185
88, -482, 176
63, -560, 146
44, -637, 137
51, -664, 118
-,-,-
41, -888, 145
22, -902, 131
-76, -946, 163
-173, -958, 189
-295, -949, 208
-477, -959, 210
-477, -959, 210
-649, -996, 230
-788, -964, 227
-946, -1007, 170
-1082, -1092, 82
-1107, -1074, 45
-1058, -1006, 67
-982, -955, 68
-907, -952, 89
-824, -972, 71
-675, -964, 83
-458, -860, 63
-242, -822, 93
-242, -822, 93
-32, -808, 179
146, -804, 270
302, -788, 384
504, -723, 537
688, -623, 602
783, -551, 673
838, -528, 697
838, -528, 697
835, -551, 711
786, -552, 665
744, -447, 599
687, -306, 462
605, -186, 356
527, -94, 254
527, -94, 254
453, -22, 194
370, 23, 123
273, 4, 84
273, 4, 84
156, -113, 194
55, -267, 291
23, -295, 295
-41, -441, 479
-111, -657, 656
-111, -657, 656
-140, -873, 745
-133, -1052, 783
-130, -1160, 849
-142, -1251, 904
-185, -1449, 1030
-214, -1605, 1038
-189, -1698, 1328
-118, -1644, 1326
-2, -1498, 1188
110, -1365, 1107
208, -1220, 1131
284, -1124, 1182
382, -975, 1247
491, -818, 1158
577, -652, 1058
616, -540, 984
619, -495, 861
610, -492, 811
587, -505, 882
531, -537, 957
531, -537, 957
457, -590, 970
387, -631, 966
317, -657, 976
259, -601, 1024
207, -478, 1078
112, -428, 1119
12, -444, 1107
-100, -500, 1052
-162, -433, 1013
-220, -366, 928
-220, -366, 928
-298, -390, 802
-410, -523, 657
-498, -611, 674
-547, -644, 707
-594, -692, 748
-587, -688, 824
-553, -680, 882
-494, -633, 916
-446, -605, 936
-437, -736, 956
-367, -809, 890
-274, -914, 903
-220, -1073, 924
-166, -1256, 968
-78, -1376, 1055
-4, -1514, 1197
-4, -1514, 1197
59, -1561, 1267
103, -1527, 1283
135, -1474, 1241
146, -1380, 1217
175, -1206, 1190
210, -1005, 1095
198, -863, 924
159, -795, 706
151, -709, 516
96, -652, 315
78, -524, 164
78, -524, 164
119, -341, 146
154, -223, 125
156, -193, 75
142, -187, 73
141, -212, 44
141, -212, 44
-,-,-
-30, -865, 159
-51, -926, 132
-122, -957, 100
-166, -948, 80
-248, -916, 82
-402, -952, 64
-402, -952, 64
-571, -1039, 3
-682, -1068, -3
-764, -1035, 10
-854, -970, -45
-962, -1006, -100
-1025, -1049, -111
-1010, -1026, -97
-942, -970, -61
-825, -878, 12
-697, -811, 88
-584, -768, 184
-458, -756, 215
-312, -832, 235
-143, -914, 204
99, -820, 220
99, -820, 220
339, -683, 285
463, -615, 349
511, -602, 564
530, -672, 741
511, -747, 796
503, -728, 841
503, -728, 841
529, -537, 840
580, -279, 757
604, -49, 626
572, 66, 525
496, 94, 508
496, 94, 508
438, 144, 461
360, 134, 416
232, 22, 395
87, -173, 421
87, -173, 421
-12, -272, 527
-93, -404, 618
-191, -641, 602
-297, -953, 751
-382, -1249, 882
-406, -1426, 898
-392, -1549, 981
-291, -1534, 1005
-161, -1495, 1072
-34, -1448, 1228
98, -1355, 1470
198, -1236, 1577
247, -1183, 1619
324, -1063, 1482
390, -928, 1307
437, -825, 1196
477, -712, 1174
477, -712, 1174
493, -618, 1104
485, -552, 991
492, -465, 886
473, -448, 885
402, -531, 1009
360, -545, 1118
356, -461, 1147
365, -341, 1001
320, -308, 895
239, -373, 912
239, -373, 912
148, -461, 962
88, -448, 1045
57, -360, 1020
-7, -307, 960
-115, -388, 936
-233, -496, 919
-308, -490, 902
-357, -447, 860
-357, -447, 860
-420, -480, 804
-435, -501, 790
-474, -574, 815
-498, -634, 832
-458, -561, 839
-410, -526, 887
-415, -615, 919
-418, -752, 863
-349, -788, 863
-256, -793, 892
-217, -892, 919
-187, -1046, 984
-145, -1196, 1074
-102, -1331, 1161
-26, -1369, 1196
76, -1342, 1183
131, -1342, 1187
138, -1355, 1185
172, -1250, 1179
172, -1250, 1105
221, -1118, 1105
242, -986, 899
233, -951, 723
181, -945, 648
94, -955, 533
34, -958, 416
-30, -916, 311
-131, -867, 214
-170, -707, 229
-170, -707, 229
-99, -416, 333
36, -116, 356
108, 7, 276
94, -46, 144
59, -177, 35
59, -177, 35
75, -207, 53
93, -247, 147
53, -413, 293
-,-,-
-284, -994, 195
-376, -1030, 201
-437, -1065, 218
-549, -1063, 228
-654, -1005, 320
-768, -997, 304
-768, -997, 304
-872, -1047, 149
-948, -1087, 75
-951, -1023, -86
-926, -946, -147
-892, -879, -133
-835, -808, -93
-769, -745, -66
-710, -726, -27
-642, -751, 65
-535, -767, 184
-363, -766, 280
-145, -706, 369
83, -735, 483
328, -656, 508
328, -656, 508
573, -511, 581
750, -510, 716
823, -596, 813
868, -654, 858
883, -656, 801
859, -598, 722
859, -598, 722
785, -498, 668
689, -369, 546
546, -321, 496
343, -386, 454
136, -496, 330
23, -484, 210
16, -369, 106
16, -369, 106
35, -251, 51
-3, -225, 73
-64, -292, 146
-98, -419, 240
-98, -419, 240
-108, -506, 266
-143, -640, 397
-188, -848, 552
-189, -951, 733
-176, -1068, 958
-129, -1186, 1047
-53, -1265, 1026
9, -1306, 1104
73, -1304, 1242
148, -1265, 1353
239, -1219, 1352
312, -1180, 1308
376, -1121, 1299
412, -1059, 1355
454, -950, 1375
497, -831, 1347
507, -751, 1304
474, -739, 1224
474, -739, 1224
441, -722, 1142
455, -612, 1102
437, -544, 1051
435, -456, 947
453, -362, 900
440, -290, 918
364, -276, 923
276, -281, 916
170, -344, 935
170, -344, 935
77, -379, 904
-36, -392, 928
